id,name,brand,barcode,category,serving_size,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,is_verified,created_by,created_at,name_tr,category_tr
87b7aaa1-a6fe-435e-8c46-41754111dbc2,Future Tvna,Future Farm,7898678662056,protein,100g,208,15.0,8.9,12.0,18.0,6.5,400.0,true,,2026-02-14 19:32:47.216121+00,Gelecek TV,protein
87bc2e88-07fb-4120-b0c1-3fca4fd28452,Beef lasagna,Tesco,5059697722912,protein,1 pack (400 g),140,7.7,11.5,6.6,1.5,2.1,217.0,true,,2026-02-14 19:31:50.613418+00,Dana etli lazanya,protein
87bfcd04-cc48-464c-ae5f-0fafbd5cee78,Lentil Soup,Heinz,5000157062734,fruits,100g,45,2.4,8.5,0.2,0.8,1.4,240.0,true,,2026-02-14 19:20:30.87731+00,Mercimek Çorbası,meyveler
87c5a92f-ffb9-4331-826a-f83aa5d804ce,Suc rodi. struguri.port. 1L olympus,Olympus,5202178081941,beverages,100.0g,51,0.3,12.1,0.1,,12.1,0.0,true,,2026-02-14 19:42:46.900516+00,Nar suyu. Üzüm. Porto. 1L Olympus,içecekler
87c92b84-8860-4251-92f2-4d0cd8eacd89,Salted Sweet Cream Butter,Food Lion,35826090591,dairy,14.000000000000002g,5050,0.0,0.0,561.0,,0.0,4.9,true,,2026-02-14 19:22:02.130722+00,Tuzlu Tatlı Krema Tereyağı,günlük
87cbc66a-d542-4a4a-a447-517c42e453bb,"Protein Peanut, Chocolate & Berries",Nature Valley,8410076901125,snacks,1 portion (40 g),471,26.0,28.0,25.5,12.5,20.8,390.0,true,,2026-02-14 19:44:27.698504+00,"Protein Fıstık, Çikolata ve Orman Meyveleri",atıştırmalıklar
87d03e5e-fe52-441f-8bf8-be3ba02d133f,Onduladas campesinas,Risi,8411859552176,snacks,100g,549,6.0,53.5,34.5,0.0,1.6,320.0,true,,2026-02-14 19:41:03.080367+00,Dalgalı saçlı köylü kadınlar,atıştırmalıklar
87de1448-0047-49a8-9d89-6ebc0330ec0f,Le pâté de porc Hénaff,Hénaff,3021210013007,protein,260 g - 1 Conserve,257,17.0,0.5,21.0,0.0,0.5,640.0,true,,2026-02-14 19:34:26.639338+00,Hénaff domuz pate,protein
87deed96-bf1e-4493-88f1-2a781e45db21,12 Œufs frais calibre moyen de poules élevées en plein air,Volaé,3250392264345,protein,100g,140,13.0,0.5,9.8,,0.5,120.0,true,,2026-02-14 19:31:21.874077+00,Serbest dolaşan tavuklardan elde edilmiş 12 orta boy taze yumurta,protein
87e3e093-18bb-441f-bb8b-7faf00f2dec1,Lunch bowl Maïs & quinoa 250g,Bonduelle,3083681139709,vegetables,250 g,122,4.6,17.0,3.1,3.8,2.1,308.0,true,,2026-02-14 19:22:41.420375+00,Öğle yemeği kasesi Mısır ve kinoa 250g,sebze
87e4151d-188c-472b-ac81-682076f6e061,Bebida de Soja UHT,Hacendado,8480000293145,beverages,145 g,31,3.1,0.6,1.7,0.4,0.6,40.0,true,,2026-02-14 19:22:41.420375+00,UHT Soya İçeceği,içecekler
87ea3bc7-6afa-4a26-821e-5262f94e413c,Instant noodles curry flavour,Ko-Lee,5023751000322,other,70 g,473,10.0,66.0,17.0,7.0,2.0,348.0,true,,2026-02-14 19:28:44.185835+00,köri aromalı hazır erişte,diğer
87f2ddc1-12c5-490b-8321-188880241de3,Yogurt,Milbona,4056489710851,dairy,1 portion (100 g),88,12.4,8.7,0.4,0.5,6.3,24.0,true,,2026-02-14 19:37:19.897643+00,Yoğurt,günlük
87f4195b-2d66-41a8-83bb-15881eb32dbc,Indomie Chicken Noodles,Indomie,89686122015,other,60g,464,9.0,59.0,21.0,3.0,3.0,1900.0,true,,2026-02-14 19:28:50.643174+00,Indomie Tavuklu Erişte,diğer
87f70841-8c83-4592-a827-9c6bc6e9c58f,Ramen pork flavored noodle soup,"Maruchan,  Maruchan  Inc.",41789002137,other,1 block (85 g),435,9.4,61.2,16.5,2.4,2.4,2120.0,true,,2026-02-14 19:28:44.185835+00,Ramen domuz etli erişte çorbası,diğer
87f8f009-1060-4800-b705-a0465516c482,Pain de mie nature sans croûte,Mannapain,26017136,grains,"21,6 g",274,9.1,51.0,3.1,2.9,9.7,400.0,true,,2026-02-14 19:38:24.21779+00,kabuksuz sade dilimlenmiş ekmek,tahıllar
87f96cb1-d48b-4ae0-8b2f-0b1ac14a5920,double zéro Cerise,Danone,6111032010135,dairy,100g,48,3.4,8.2,0.2,,0.0,0.0,true,,2026-02-14 19:35:27.649902+00,çift ​​sıfır Kiraz,günlük
87f9b141-9518-45d6-bb66-9241f53be401,Pomme,"Marque Repère, NAT&vie",3564706609136,snacks,100g,467,7.9,66.0,18.0,4.8,13.0,40.0,true,,2026-02-14 19:45:37.43189+00,Elma,atıştırmalıklar
87fa440e-4724-45b1-9cd5-b03705379521,Tonno all'olio d'oliva,Mare blu,8054729871115,protein,100g,246,23.0,0.0,17.0,0.0,0.0,400.0,true,,2026-02-14 19:35:04.276815+00,Zeytinyağlı ton balığı,protein
87fd3b3b-c763-458d-b5f1-0eaf85c76bc0,Hefebrötchen glutenfrei,Schär,8008698001059,snacks,100 g,282,2.0,55.0,7.2,5.0,14.0,0.0,true,,2026-02-14 19:38:26.734533+00,Glutensiz mayalı ekmek ruloları,atıştırmalıklar
88037102-1054-45b9-ade3-57198e963bd4,Unsmoked Cured Outdoor Bred British Bacon Rashers,Sainsbury's,1785722,protein,2 rashers (73 g),182,21.2,0.8,10.3,,0.7,867.0,true,,2026-02-14 19:34:34.95003+00,"Tütsülenmemiş, kürlenmiş, açık alanda yetiştirilmiş İngiliz domuz pastırması dilimleri",protein
88046cf4-e356-4e71-a09c-5719b8416d8a,Pepsi Max,"Pepsi,PepsiCo",8410494300043,beverages,330 ml,1,0.1,0.1,0.0,,0.0,4.0,true,,2026-02-14 19:42:04.459414+00,Pepsi Max,içecekler
88064ce1-a525-482c-894e-1e41d606d4b2,Bífidus con ciruelas pasas,Hacendado,8480000213129,dairy,100g,87,3.5,12.1,2.6,,11.5,52.0,true,,2026-02-14 19:37:43.332543+00,Kuru erikli Bifidus,günlük
8809a6c2-7b6f-474d-bc4d-12aa7b115eb9,Macaroni Cheese,Marks & Spencer,626866,dairy,100g,171,7.7,17.3,7.7,0.6,1.3,232.0,true,,2026-02-14 19:36:40.6709+00,Makarna Peyniri,günlük
8809b568-72dc-4fe1-8f7c-499042b074d2,Hamburger di tacchino,Amadori,8006473904731,protein,100g,109,20.0,2.7,2.0,,0.0,800.0,true,,2026-02-14 19:34:05.953688+00,Hindi burger,protein
880ad43c-3b38-4bc2-9033-52f3219906b2,POM'LISSE Chips nature sans sel ajouté,POM'LISSE,3564706673410,snacks,100g,540,5.9,50.0,34.0,5.2,0.4,40.0,true,,2026-02-14 19:45:50.659238+00,POM'LISSE Tuzsuz Sade Patates Cipsi,atıştırmalıklar
880b978d-34d9-4599-8e55-6bfcc826e0a1,good2grow Apple Juice,Good2grow Inc.,883990661006,beverages,6 OZA (177 ml),45,0.0,11.3,0.0,,10.2,2.9,true,,2026-02-14 19:42:38.370005+00,good2grow Elma Suyu,içecekler
880d3656-dbfa-47af-bcf5-9f3c723b763a,Beef Ravioli,,20511654,protein,100g,166,4.2,29.7,2.7,,8.2,352.0,true,,2026-02-14 19:32:11.196206+00,Dana Etli Ravioli,protein
8810645c-429a-4cd3-b1c9-17de0f186a47,Yogurt Tubes,Milbona,4056489894810,dairy,2 tubes (74 g),92,3.7,11.9,2.7,0.7,10.8,0.1,true,,2026-02-14 19:37:40.984219+00,Yoğurt Tüpleri,günlük
88110c91-f231-4e84-91b9-cf1b33d8363e,Rillettes de thon,Carrefour,3560070272129,protein,125 g,230,16.0,1.5,17.0,3.6,1.3,400.0,true,,2026-02-14 19:35:04.276815+00,Ton balığı rillettes,protein
881643d7-dded-45fc-b33b-486b77a02378,Prime energy - strawberry watermelon flavoured,PRIME,850040427271,beverages,355ml,3,0.0,1.1,0.0,0.0,0.0,15.5,true,,2026-02-14 19:22:54.999822+00,Prime Energy - Çilek Karpuz Aromalı,içecekler
8817fe5b-164a-420b-9f7f-af9ec5726dab,Petit beurre tablette chocolat noir,"Lidl, Sondey",4056489678823,snacks,25 g,495,6.8,61.4,23.8,4.3,33.9,224.0,true,,2026-02-14 19:28:05.515481+00,Petit beurre bitter çikolata,atıştırmalıklar
881d52f1-cc0e-453e-8979-e11de456d998,Извара,Pilos,20223045,dairy,1 portion (50 g),110,10.0,4.0,6.0,,4.0,39.0,true,,2026-02-14 19:36:40.6709+00,Süzme peynir,günlük
882196a7-a8ae-43f8-b4a6-6d7b00a44814,Country Potatoes aux herbes,McCain,8710438114638,snacks,100g,145,2.5,21.0,5.0,3.0,0.5,200.0,true,,2026-02-14 19:45:45.057047+00,Köy Patatesi (otlu),atıştırmalıklar
8821b3da-fed7-46f2-b27f-b81deeacd9c4,Liquid Vitamin C Natural Orange Flavor,"ChildLife,ChildLife Essentials",608274102002,other,"1.25 ml, 5 ml, 10 ml",200,,40.0,,,40.0,400.0,true,,2026-02-14 19:28:59.768189+00,Sıvı C Vitamini Doğal Portakal Aromalı,diğer
88225d03-0129-423c-b944-2165e29f749c,Farfalle,Tesco,5000119300102,grains,1 portion (170 g),176,5.8,35.7,0.6,2.2,1.1,23.5,true,,2026-02-14 19:38:51.869142+00,Kelebekler,tahıllar
88232372-6f24-4121-b99b-074eff5f2402,Shrimp Seafood Burgers,Trader Joe's,577335,protein,1 burger (91 g),90,13.0,1.0,4.0,1.0,0.0,210.0,true,,2026-02-14 19:35:18.093975+00,Karidesli Deniz Ürünleri Burgerleri,protein
88246551-2dd2-4aa7-a094-e37a0c7ad718,Tesco Greek Style Yoghurt 4 X,Tesco,5054268267717,dairy,1 serving (100 g),99,3.7,4.2,7.5,,4.2,40.0,true,,2026-02-14 19:35:47.36892+00,Tesco Yunan Usulü Yoğurt 4 Adet,günlük
8828931d-bb7a-4a58-b359-197ebef98047,Tropical Vibe Sparkling Starfruit Pineapple Edition,Celsius,889392021394,beverages,12 fl. oz (355ml),10,0.0,0.0,0.0,,0.0,0.0,true,,2026-02-14 19:22:53.051199+00,Tropikal Vibe Köpüklü Yıldız Meyvesi Ananaslı Özel Seri,içecekler
882af7fb-d5d1-46b9-8b3c-de6e9f63f515,Pané au Merlan,L'assiette Bleue,3551610010066,protein,100g,192,13.0,18.0,7.2,,1.2,280.0,true,,2026-02-14 19:33:07.184324+00,Mezgit balığıyla panelenmiş,protein
8831f295-8b56-421c-8783-f809d451fe32,Brně oříškové s medem,opavia,8593894800044,snacks,100g,446,7.5,67.0,15.0,4.3,26.0,356.0,true,,2026-02-14 19:28:01.947428+00,Brno fındığı ballı,atıştırmalıklar
88344fd3-5673-40bd-b4d4-cc4ac2c0f942,Corned beef,Asda,5050854216374,protein,68g,221,26.0,0.0,13.0,0.0,0.0,640.0,true,,2026-02-14 19:32:00.573851+00,konserve sığır eti,protein
8834526c-e3b8-44fb-a4c3-3f6dc9f08f63,Salade pates œuf fromage,Select & Go,4056489195221,grains,100g,166,8.0,12.5,9.1,1.0,0.9,220.0,true,,2026-02-14 19:39:40.271237+00,Yumurta ve peynirli makarna salatası,tahıllar
8838c81a-8558-48df-b3b8-3c7be8833cfa,Fish Sandwich,Gorton’s,44400154406,protein,1 FILLET (65 g),200,9.2,23.1,7.7,1.5,3.1,476.9,true,,2026-02-14 19:33:03.208109+00,Balık Sandviç,protein
883c593c-e737-49f5-bc6e-8d3621f7439b,Kinder Country,Kinder,40084176,snacks,23.5 g,561,8.6,54.9,33.8,0.0,49.1,110.0,true,,2026-02-14 19:44:38.61695+00,Kinder Country,atıştırmalıklar
883d79e5-b4bc-413f-9ff2-aa372847a282,220ML STARBUCKS PET CAFE LATTE,Starbucks,5711953145483,beverages,220 ml,70,2.8,8.7,2.4,,8.2,36.0,true,,2026-02-14 19:42:54.177034+00,220 ml Starbucks Evcil Hayvan Kafe Latte,içecekler
883ddcff-6dc6-4b9e-906d-1bddc7762856,Concombre fromage blc 320g,Bonduelle,3083681149975,vegetables,320 g,86,1.0,3.0,7.5,1.0,2.0,332.0,true,,2026-02-14 19:22:03.687404+00,Salatalıklı beyaz peynir 320g,sebze
88436b1b-7e5c-4acf-b54a-6a2ed7304939,apple&blackcurrant dilute squash,morrisons,5010251510604,beverages,100g,1,0.0,0.2,0.0,,0.2,0.0,true,,2026-02-14 19:42:35.776669+00,elma ve siyah frenk üzümü sulandırılmış meyve suyu,içecekler
88494166-b2a4-41f6-8695-dc610327633e,Flocons d'avoine,Bjorg,3229820019307,grains,60 g,362,11.0,58.0,7.1,11.0,1.7,8.0,true,,2026-02-14 19:40:38.241087+00,Yulaf ezmesi,tahıllar
8849ebc2-ec16-48f3-aba2-a8ae3e952444,Instant Oatmeal Apples & Cinnamon,Quaker,55577113035,grains,1 serving (33 g),364,9.1,78.8,4.6,9.1,27.3,455.0,true,,2026-02-14 19:41:16.681477+00,Elma ve Tarçınlı Hazır Yulaf Ezmesi,tahıllar
885230c4-0b06-4154-9ab1-380f9780f6df,Turkey burgers,Sainsbury’s,526784,protein,1 burger grilled (92 g),149,20.4,3.4,5.5,2.1,0.7,283.0,true,,2026-02-14 19:34:05.953688+00,Hindi burgerleri,protein
88530ccf-2084-4c1d-9ebd-5221c3c62d44,kefir protein vanilla,Beautiful Health,5060337221955,beverages,1 pot (250 g),68,10.6,5.0,0.4,0.0,4.9,39.0,true,,2026-02-14 19:37:19.897643+00,kefir proteini vanilya,içecekler
88534853-d7b3-4b02-8028-1fc2471a2903,White Farmhouse bread,Rowan Hill Bakery,20389871,grains,1 slice (44 g),232,8.6,44.8,1.6,2.5,4.3,364.0,true,,2026-02-14 19:38:26.734533+00,Beyaz Çiftlik ekmeği,tahıllar
885526a7-1ae0-4355-84bf-9e950a2b968f,20 œufs frais Calibre moyen,"Carrefour, Simpl",3560070431953,protein,60,140,13.0,0.5,9.8,,0.5,124.0,true,,2026-02-14 19:31:21.874077+00,20 adet orta boy taze yumurta,protein
885d4f16-280c-46f4-a50a-bff402e89bc3,Sweet Cream Butter,Dutch Farms,91945410160,dairy,1 Tbsp (14 g),714,0.0,0.0,78.6,,,643.0,true,,2026-02-14 19:22:04.935214+00,Tatlı Krema Tereyağı,günlük
885d5a58-9ed5-4f64-87a4-a57ccbd0ea1c,Rillettes de saumon au citron et à l’aneth,Les Mouettes d'Arvor,3365629180012,protein,125 g,202,15.0,1.0,15.0,,0.5,400.0,true,,2026-02-14 19:34:40.502705+00,Limon ve dereotu ile somon rillettesi,protein
885f145a-9010-41bf-93c5-9bf8582e66fa,Monster ultra watermelon,Monster,5060896621814,beverages,100g,3,0.0,1.3,0.0,0.0,0.0,40.0,true,,2026-02-14 19:27:00.540749+00,Monster ultra karpuz,içecekler
8860b9b7-391e-45f7-a86f-02562bbf26de,Ravioli bolognaise,Fleury Michon,3302740057472,protein,300 g,150,5.2,12.0,8.7,1.5,1.6,268.0,true,,2026-02-14 19:31:50.613418+00,Bolognese ravioli,protein
8863019a-ab5e-46d0-9fd5-6e6c8dc83326,French Brie mild and creamy,Emporium Aldi,4088600553740,dairy,30 g,360,16.2,1.0,31.4,3.0,0.2,472.0,true,,2026-02-14 19:36:43.565979+00,"Fransız Brie peyniri, yumuşak ve kremalı.",günlük
88633c07-306c-4a74-a1f5-baeb67791a29,Organic Sweet Cream Salted Butter,Shoprite,41190430321,dairy,14.000000000000002g,5050,0.0,0.0,561.0,0.0,0.0,3.8,true,,2026-02-14 19:22:02.130722+00,Organik Tatlı Krema Tuzlu Tereyağı,günlük
88653595-dcf7-404e-9371-a8587a65b145,Pomegranate green tea,Arizona,613008742379,beverages,100g,21,0.0,5.0,0.0,0.0,4.9,0.0,true,,2026-02-14 19:43:29.083363+00,Nar aromalı yeşil çay,içecekler
88689fe9-193f-40d4-a386-973c917ff912,TUNA CHUNKS IN BRINE,Nixe,4056489262312,protein,102.0g,113,26.0,0.0,1.0,,0.0,1.2,true,,2026-02-14 19:35:02.726491+00,TUZLU SUDA TON BALIĞI PARÇALARI,protein
886d5b0a-0576-47fe-8411-dfb131e52017,Purée 4 Saveurs 780g,Bonduelle,3083681066838,vegetables,150 g,50,2.0,4.7,2.0,2.6,1.0,256.0,true,,2026-02-14 19:23:01.406022+00,4 Çeşit Aromalı Patates Püresi 780g,sebze
886d97d5-a094-4a7c-93f6-1ef775ccbd84,Tuiles goût crème et oignon boîte de 170g,U,3256221498240,snacks,30 g,501,4.4,63.0,25.0,3.4,5.1,480.0,true,,2026-02-14 19:45:50.659238+00,"Krema ve soğan aromalı tabletler, 170g kutu",atıştırmalıklar
8873f916-91e6-4059-ba83-74e1721b8e90,Mango Passionfruit Orange - Smoothie,Don Simón,8410261768168,beverages,330 ml,54,0.6,12.4,0.0,1.0,12.4,4.0,true,,2026-02-14 19:42:29.248299+00,Mango Çarkıfelek Meyvesi Portakal - Smoothie,içecekler
8875511f-eccc-48a4-b489-d38d41b6d295,Tartinable thon MSC fromage frais & ciboulette - 140g - Frais,Cap Océan,3283260146009,protein,100g,151,11.0,4.3,9.6,1.9,1.1,316.0,true,,2026-02-14 19:34:18.019637+00,MSC sertifikalı krem ​​peynirli ve frenk soğanlı ton balığı ezmesi - 140g - Taze,protein
8876bb68-fa66-4809-9dfd-f1465bcb455c,BAT.A PICORER NATURE JB 160G,"Bâton de Berger Petit,Justin Bridou",3449860415727,protein,30 g,510,29.0,4.1,42.0,,3.2,2000.0,true,,2026-02-14 19:34:22.981503+00,BAT.A PICORER NATURE JB 160G,protein
887b876b-9a9b-4aa2-a3c4-cbfac8223ecd,Thé vert saveur menthe,May Tea,3124480195326,beverages,100 ml,14,0.0,3.3,0.0,0.0,3.3,12.0,true,,2026-02-14 19:43:16.077543+00,Nane aromalı yeşil çay,içecekler
887c9191-2e62-4db1-9aaa-a57d25c43055,XtremBox - Radiatori  Bœuf Sauce au poivre,"Sodebo,pasta xtrem",3242272261650,grains,1 portion (400 g),166,8.5,21.5,4.8,1.4,0.7,0.5,true,,2026-02-14 19:38:35.512292+00,XtremBox - Biber Soslu Radiatori Biftek,tahıllar
887ed993-823b-497c-907a-db48947e7b29,Marrowfat Bigga Peas,Batchelors,5000232901286,vegetables,100 g (100 g),86,5.6,11.8,0.6,5.0,1.7,200.0,true,,2026-02-14 19:21:04.539909+00,Marrowfat Bigga Peas,sebze
888b80ab-0b79-4316-8e11-227d5c0df903,Noodle soup Bulgogi,Samyang,8801073115705,other,140.0g,421,9.3,61.4,15.0,2.1,,0.0,true,,2026-02-14 19:28:48.70834+00,Bulgogi erişte çorbası,diğer
88b4c71a-e39a-4ec3-ac87-67ca0085849c,galettes sarrasin chèvre lardons oignons,picard,3270160890859,protein,100g,211,8.3,15.0,13.0,1.6,2.4,436.0,true,,2026-02-14 19:34:30.910534+00,"Keçi peyniri, pastırma ve soğanlı karabuğday krepleri",protein
88b58631-85af-4df7-9528-0ef7f4aadc77,Филе от херинга с кожа,Nixe,20465766,protein,1 can (170 g),199,11.0,4.6,15.0,,4.6,511.0,true,,2026-02-14 19:32:56.509247+00,derili ringa filetosu,protein
88bb05f8-50ed-42a5-8ed9-97b77f191314,Granola Chocolat Noir,"LU,Mondelez international",3017760595193,snacks,24.4 g,498,5.7,60.0,25.0,4.9,26.0,440.0,true,,2026-02-14 19:45:12.729269+00,Bitter Çikolatalı Granola,atıştırmalıklar
88bb75d4-ec75-4b84-ade1-a18c54271839,Green Pesto Sauce,sainsburys,408950,grains,47.5g,312,4.3,8.4,28.4,3.0,2.3,429.0,true,,2026-02-14 19:38:33.7193+00,Yeşil Pesto Sosu,tahıllar
88bd5c29-947c-426c-b5fb-373e9eb61d0f,Salichichon de dinde pavo halal,Tif Anoual,8423759805788,protein,100g,275,27.2,4.1,16.6,,2.7,1760.0,true,,2026-02-14 19:34:14.379625+00,Salichichon de dinde pavo helal,protein
88c88e9c-29c9-4460-9bca-504c5c07e0ec,Goats’ Cheese,Emporium (Aldi),4088600048369,dairy,1 portion (100 g),295,18.1,1.6,23.8,1.0,0.6,664.0,true,,2026-02-14 19:36:59.028264+00,Keçi Peyniri,günlük
88cf5ae8-366e-4852-9359-20a59e94ed88,Le brassé,Nestlé,3023290025574,dairy,100g,99,4.0,13.3,2.9,,12.7,28.0,true,,2026-02-14 19:37:19.897643+00,Karıştırıldı,günlük
88d3f673-1446-44c9-a5a3-97812c0a6139,Moussaka à l'aubergine et au boeuf,Carrefour,3560071458232,protein,100.0g,150,4.8,4.9,12.0,1.6,3.7,308.0,true,,2026-02-14 19:31:56.124568+00,Patlıcan ve dana etli musakka,protein
88d57b9f-0362-4d60-bcd6-89b4487b7731,Emmental râpé,simpl,3560070379545,dairy,30g,373,27.0,1.0,29.0,0.0,0.0,280.0,true,,2026-02-14 19:35:53.766216+00,Rendelenmiş Emmental peyniri,günlük
88dae435-8b3b-4aff-8ff6-f000c3f0e2b9,Danone max red fruit,Danone,6111032009412,beverages,100g,52,1.4,0.0,1.0,0.0,9.3,0.0,true,,2026-02-14 19:21:43.386748+00,Danone max kırmızı meyve,içecekler
88daff84-7d69-45d2-b509-ed3542af9d6a,Crevettes sauce curry et riz,,3356067793247,protein,100g,153,5.0,20.0,6.0,0.5,2.4,348.0,true,,2026-02-14 19:35:21.758576+00,Köri soslu karides ve pilav,protein
88dbe719-4b20-454a-9975-518f2a2b7dff,Lemon & Green Tea,Mangajo,5060040190067,beverages,100g,28,0.1,6.6,0.1,0.0,5.4,40.0,true,,2026-02-14 19:43:25.754789+00,Limon ve Yeşil Çay,içecekler
88de1fdd-7c58-4e68-be9a-4cae72697283,Hélices Vegetales,Hacendado,8480000063441,grains,100g,346,13.0,68.0,1.5,4.2,3.1,12.0,true,,2026-02-14 19:38:35.512292+00,Bitki Sarmalları,tahıllar
88e1982f-f3bd-43ae-9fad-7925868c7b58,Ice Tea - Saveur framboise,Lipton,3168930159988,beverages,330ml,20,0.0,4.6,0.0,,4.5,12.0,true,,2026-02-14 19:43:23.510257+00,Ahududu Buzlu Çay,içecekler
88ea728f-28a0-4aef-b4fc-ec846b6b2803,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus,5410126502404,snacks,Une gaufre 45 g,442,5.0,55.0,22.0,0.9,29.0,240.0,true,,2026-02-14 19:45:25.480429+00,LOTUS Liège Waffle Şeker İnci Taneleri Aile Boyu 450g (10x1p),atıştırmalıklar
88ebcfc9-42b9-4c2d-a0e8-b45767b906a0,Forza intensity 9,L'Or,8711000705032,beverages,100g,1,0.2,0.0,0.0,0.0,0.0,0.0,true,,2026-02-14 19:42:58.060161+00,Forza yoğunluk 9,içecekler
88ed13d7-3bbc-4fab-844c-b3054b3e4d37,Fanta portocale 0.5,"Fanta, Coca-Cola, Cadia, Coca-Cola Company",59492580,beverages,100g,43,0.0,10.5,0.0,,10.5,0.0,true,,2026-02-14 19:42:07.853773+00,Turuncu yuva 0.5,içecekler
88f62869-df52-4d5e-8558-1cc771362752,Noir,Ovomaltine,7612100916193,snacks,29 g,508,6.4,58.8,26.0,3.1,33.7,208.0,true,,2026-02-14 19:28:09.609827+00,Kara film,atıştırmalıklar
88fc16b8-ef97-4d49-8210-cc36a0fa7338,Gâteau au fromage blanc,Saint Amour®,3370390001008,dairy,1 part (87.5 g),166,6.9,27.0,3.2,,21.0,43.0,true,,2026-02-14 19:36:34.997133+00,Beyaz cheesecake,günlük
88fff29b-cc07-4773-a6ae-fa7d0e93c2d4,Maille Cornichons Fins Bocal 300g,"Maille, Unilever",3036810210275,vegetables,30 g (30 Gramme Etat initial),13,0.6,2.0,0.5,0.5,0.7,920.0,true,,2026-02-14 19:23:27.600962+00,Maille İnce Turşu Kavanozu 300g,sebze
89025d76-f6a6-4be2-90ad-002ef8f157f1,Apple cinnamon instant oatmeal,Good&Gather,85239173886,grains,2 serving (80 g),375,10.0,77.5,5.0,8.8,30.0,175.0,true,,2026-02-14 19:41:16.681477+00,Elma tarçınlı hazır yulaf ezmesi,tahıllar
89061725-46d0-4585-8b7f-5a0c0381c1d3,Naturell Kvarg,Eldorado,7340083435539,dairy,100 g,70,12.0,3.9,0.3,,3.9,0.1,true,,2026-02-14 19:21:48.24307+00,Doğal Quark,günlük
89094d4b-d017-4dd7-940c-86ddd7cc1aac,crunchy muesli cookies,Sondey (Lidl),20816766,grains,25g,513,11.6,49.0,28.8,5.7,24.2,12.0,true,,2026-02-14 19:45:37.43189+00,çıtır müsli kurabiyeleri,tahıllar
890c45be-508f-41ad-89d3-d5c68111b45a,Oven Roasted Turkey Breast,Trader Joe's,815949,protein,2 slices (56 g),107,21.4,1.8,0.0,0.0,0.0,750.0,true,,2026-02-14 19:34:01.865748+00,Fırında Kızarmış Hindi Göğsü,protein
890ce58c-a429-4249-bf07-7426ded0382e,Sandwich le méga poulet rôti crudités x3 / pain viennois,Sodebo,3242272980858,vegetables,230g,227,8.2,27.0,9.1,3.0,5.2,400.0,true,,2026-02-14 19:23:27.600962+00,Mega kızarmış tavuk ve crudité sandviçi x3 / börek çöreği,sebze
890d328b-70b2-4967-a910-8746dec9bd18,Smoothie Vitamin-Bündel,"Schuhback, innocent",5038862237765,beverages,100g,45,0.6,10.0,0.0,0.5,9.9,0.0,true,,2026-02-14 19:42:35.776669+00,Smoothie Vitamin Paketi,içecekler
890ec9d8-e3c4-462e-a29b-4b3182d3a282,Salade et penne poulet bacon,Lidl,4056489138839,protein,100g,171,7.2,17.0,7.9,,1.6,316.0,true,,2026-02-14 19:31:13.900917+00,Salata ve tavuklu ve pastırmalı penne makarna,protein
891479f4-2384-4656-900a-472a347c6c55,Marmite Rice Cakes,Marmite,5013665112372,grains,8.5 g,363,12.6,70.4,2.7,,0.6,39.0,true,,2026-02-14 19:39:48.455076+00,Marmite Pirinç Kekleri,tahıllar
8914cf92-7b56-4220-8c16-2476f435e98e,Southern butter pecan ice cream,Private Selection,11110004574,dairy,0.5 cup (81 g),296,4.9,24.7,18.5,0.9,18.5,144.2,true,,2026-02-14 19:25:15.00999+00,Güney usulü tereyağlı cevizli dondurma,günlük
8916ab88-e91c-4f19-a80d-4f1adab30f5b,Galettes de Maïs,Bjorg,3229820769141,dairy,"16,75 g",488,6.6,65.0,22.0,2.1,30.0,44.0,true,,2026-02-14 19:35:39.309076+00,Mısır Kekleri,günlük
8918b5c7-2574-4700-ad94-be9cf9a107ce,Ezekiel 4:9 Sprouted Grain Bread,Food For Life,73472001202,protein,1 slice (34 g),235,4.0,15.0,0.5,3.0,0.0,75.0,true,,2026-02-14 19:37:59.74037+00,Hezekiel 4:9 Filizlenmiş Tahıl Ekmeği,protein
891c4e79-0f86-41fe-8935-1a7074eecd97,Ultra peachy keen,Monster Energy,5061013940931,beverages,1 serving (100 g),3,0.0,0.7,0.0,0.0,0.0,63.0,true,,2026-02-14 19:22:54.999822+00,Ultra şeftali gibi keskin,içecekler
891de547-c629-474a-91f6-db8942e11ca2,Freeway Colossus Energy Drink 50cl,Lidl Freeway,4056489013709,beverages,500 ml,48,0.1,11.4,0.0,,11.4,0.0,true,,2026-02-14 19:22:54.999822+00,Freeway Colossus Enerji İçeceği 50cl,içecekler
89260fca-7080-4e52-b892-c585344941ce,Lemonade,"Solevita, Vitafit",20556341,beverages,200 ml,52,0.1,12.8,0.1,,12.2,4.0,true,,2026-02-14 19:42:32.064855+00,Limonata,içecekler
89277a1f-2e73-4e77-aab2-a56ee38a35fe,Cottage Cheese,Nestlé Hirz,7610100505065,dairy,200 g,95,10.9,3.7,4.0,0.1,3.7,356.0,true,,2026-02-14 19:36:40.6709+00,Süzme Peynir,günlük
